name,lat,lon
高德置地广场·秋,23.11998588,113.3259273
高德置地广场（夏）停车场,23.12098246,113.3233953
高德置地西广场,23.11975894,113.323245
广州方圆粤景房地产开发有限公司,23.20323872,113.2705182
广州市方圆房地产发展有限公司,23.19914634,113.2729483
广州市海珠区琶洲街道社区服务中心,23.09781257,113.3400035
高普路1031号停车场,23.18585262,113.411479
高普路停车场,23.17287321,113.4135818
高唐软件产业基地东部组团F-1-1地块地段停车场,23.17729188,113.4186888
广州市高迅宾馆,23.13431468,113.2935369
高雅名轩地下停车场,23.1021745,113.2980269
广东誉通置业有限公司高盈电子城,23.10828294,113.2627773
革新路,23.090697,113.254183
中国船舶工业物资华南有限公司,23.087639,113.254862
广州金峰置业有限公司,23.177,113.2757
明景实业,23.1165241,113.2546122
工人文化宫,23.1223489,113.271477
工业路,22.932502,113.368759
干警宿舍楼露天停车场,23.06218158,113.3198333
公安小区停车场,23.088499,113.2266184
广州市富益物业管理有限公司,23.08392649,113.2853615
公益路,23.398513,113.217918
公益路,23.395111,113.217865
公园东路,23.100474,113.452195
公园前路,23.377214,113.212972
公园前路,23.381379,113.210719
公园前路,23.377392,113.212844
共和路停车场,23.12319266,113.2959723
羊城铁路物业,23.1249485,113.3023356
共明停车场,23.25841941,113.2705235
购书中心北街,23.387908,113.21581
天河购物中心,23.13564906,113.3429807
广州市海珠区官洲街道社区服务中心（官洲北苑停车场）,23.08356131,113.374486
广州市海珠区官洲街道社区服务中心（官洲南苑停车场）,23.07700759,113.3805585
冠军羽毛球会,23.15539932,113.3161265
冠庭园小区,23.16285177,113.3167434
冠益大厦,23.14730522,113.3310986
观海美寓停车场,22.74434191,113.5761573
观绿路,23.118661,113.255303
光大花园,23.085782,113.2564366
光大花园,23.08577213,113.2602024
光大花园,23.086463,113.2564473
光大花园,23.08296912,113.2551384
光大银行大厦,23.14199521,113.3420527
光复北路（观音阁、西濠涌边）,23.12864,113.253941
光复路,23.112439,113.252919
光塔路,23.122919,113.258039
广州市达标物业管理有限公司,23.123365,113.256533
广州市交通安全综合服务中心,23.123988,113.254933
光孝路,23.127946,113.256196
广州市丰嘉物业管理有限公司,23.1278954,113.2561776
光正物流工业园停车场,23.14600302,113.456465
广百东巷,23.379572,113.210634
广百东巷,23.379646,113.210591
广百百货北京路店停车场,23.123351,113.268556
风尚广百停车场（北京路）,23.125403,113.269337
中怡时尚停车场,23.1332516,113.3209276
广东省广播电影电视局机关服务中心,23.138458,113.281224
广州市鼎通贸易有限公司,23.19544,113.25984
广场东路,22.93504,113.385229
广场西路,22.935153,113.383368
广州市金属回收公司广从路停车场,23.385204,113.405397
广大路,23.126604,113.267529
悦华物业广氮小区停车场,23.1356723,113.3972596
广电物业,23.1251414,113.3516009
广东碧桂园物业服务有限公司荔城分公司碧桂园豪园室内停车场,23.22047959,113.8256764
广东碧桂园物业服务有限公司荔城分公司碧桂园荔园架空停车场,23.27710439,113.8451573
广东大昌行喜龙二手车交易市场有限公司,23.06856328,113.2123089
广东大厦,23.131821,113.2671225
省电信,23.12456909,113.2939178
广东对外经贸大厦停车场,23.13457859,113.3288026
君铂,23.131319,113.295105
广东工会大厦,23.117694,113.276496
广东工大经济发展有限公司龙洞分公司,23.19571456,113.3629847
南方通信大厦,23.13481538,113.3575559
广东电器市场有限公司,23.11788416,113.2305452
海景大厦停车场,23.1231757,113.3685558
广东恒宝物业管理有限公司恒荔湾畔花园停车场,23.10097301,113.2321545
广东恒宝物业管理有限公司,23.11771395,113.241604
嘉怡苑停车场,23.142097,113.331377
广东皇家国际饭店停车场,23.134099,113.317513
广东惠信投资有限公司,23.139214,113.246612
方力,23.129161,113.266481
广东建工恒福物业有限公司,23.1392649,113.251909
广东江景酒店,23.106659,113.256421
广东第二师范学院,23.096074,113.31717
广东景业酒店有限公司,23.1254825,113.2345005
广东康发有限公司东病区停车场,23.1249095,113.2891166
珠江俊园地下停车场,23.13668992,113.3665466
广州市润雄贸易有限公司,23.1436748,113.2483041
广东煤炭地质局嘉禾基地停车场,23.238618,113.271234
美博服装城停车场,23.14588464,113.2596231
美国银行中心大厦停车场,23.12323707,113.2536578
广东民源物流有限公司,23.29802,113.29824
中国名牌大厦,23.11914717,113.3202195
农信大厦,23.12549903,113.3443031
广东轻工职业技术学院校办厂停车场,23.091455,113.300415
广东容大物业管理公司红棉苑停车场,23.08950281,113.2318676
广东容大物业管理公司桥东大厦停车场,23.1110974,113.214256
广东容大物业管理公司紫薇苑、荷花苑停车场,23.08561421,113.229475
锐启物业,23.16244673,113.4371987
广州市宇宁物业仓储管理有限公司润盛花苑,23.10984207,113.2200122
广东商学院停车场,23.08647287,113.3533287
奥林匹克体育中心,23.13357225,113.4102774
广东省博物馆,23.11468712,113.3264852
广东省翠园物业管理有限公司省林业厅机关大院停车场,23.129163,113.264435
广东省党委系统干部培训中心停车场,23.11749934,113.2920885
广东省妇女儿童发展指导中心停车场,23.11480553,113.3129346
广东省妇幼保健院,23.14825227,113.2484007
广东省广弘食品集团冻品交易中心停车场,23.14271786,113.235974
广东省建筑工程总公司房地产开发公司,23.141106,113.250748
省教育建筑设计所,23.134364,113.271534
广东省老干部大学停车场,23.12634017,113.2959294
广东省旅游职业技术学校停车场,23.21074274,113.3213568
广东省皮肤性病防治中心停车场,23.14200754,113.277905
广东省输变电工程公司区域A停车场,23.13823886,113.2336432
广东省输变电工程公司区域B停车场,23.13798235,113.2333213
广东省输变电工程公司区域C停车场,23.13731887,113.2370174
广东省输变电工程公司区域D停车场,23.15362123,113.2400295
广东省水利水电科学研究所停车场,23.1477018,113.3331431
省卫生厅,23.127222,113.272145
广东省物料实验检查中心停车场,23.13282242,113.3067924
农机所大院地下停车场,23.142764,113.345736
农机所大院露天停车场,23.142764,113.345736
广东省信息技术开发公司江南大道南室内停车场,23.08360079,113.2794714
广东省粤安物业管理有限公司,23.139916,113.255313
广东省中医院劳动服务公司,23.09660364,113.2272542
广东省中医院劳动服务公司,23.117331,113.256882
广东胜利宾馆,23.10762425,113.2454342
图书馆北馆停车场,23.1232804,113.2716922
省对外贸易经济合作厅,23.13130795,113.3037722
广州虹宇物业管理有限公司广东外贸广场停车场,23.09943104,113.2870674
广东万通大厦,23.14726576,113.2499456
（广东微八酒店有限公司滘口分公司)微八酒店停车场,23.11507195,113.2084036
广东文学艺术中心地下车库,23.144691,113.336768
大康,23.12303479,113.4397602
广东新景城商务酒店管理有限公司,23.127922,113.244061
新珠江大酒店停车场,23.10268766,113.3084285
恒源大厦,23.1495002,113.326866
益民服装城,23.15595852,113.308847
广东迎宾馆,23.128456,113.261885
元邦明月星辉停车场,23.12128834,113.244954
广东宏德科技物业有限公司,23.098717,113.2393
广东珠岛宾馆,23.112702,113.293949
广州市中弘物业管理有限公司彩虹大厦汽车保管站,23.13326147,113.2442701
广东珠港物业管理有限公司龙津分公司,23.1217246,113.2513041
广东珠江物业管理公司,23.07476948,113.242752
广东珠江物业管理公司,23.09661105,113.230733
广东状元谷电子商务产业园停车场,23.11786443,113.436842
广东晟世有色金属仓储物流有限公司有色金属酒店,23.11514472,113.2325482
广发花园停车场,23.133976,113.308899
广州市新达城物业管理有限公司广发银行大厦,23.131597,113.297867
广海小区停车场,23.1268631,113.3732414
广和小区,23.1320053,113.3167559
广州市越秀区瑶华停车场,23.16156945,113.2543874
广交会大厦停车场,23.09731913,113.362298
广州市海珠区琶洲街道社区服务中心（110届广交会临时路内停车场）,23.1018737,113.3519138
广州市赫尔玛斯机电设备有限公司,23.12938894,113.3170652
广良大厦,23.134253,113.306449
广轻汽车保管站,23.1355652,113.258003
广州市嘉衡物业管理有限公司,23.09119046,113.3004785
广仁大厦地下车库,23.12771163,113.2675731
广州市白云区松洲广森停车场,23.16006,113.2137
广州市广森停车场服务有限公司,23.15701216,113.2110214
广州市广森停车场服务有限公司,23.14945087,113.2054907
广垦仓储,23.19050755,113.3798504
广州市易放停车经营管理有限公司(广深港客运专线东涌(庆盛)站社会停车场),22.86763792,113.4901132
羊城铁路物业,23.12511176,113.298102
广东外语外贸大学劳动服务公司,23.200039,113.2878431
广东汽车市场停车场,23.186693,113.261058
广州市建筑集团物业管理有限公司,23.12147581,113.3698511
广信花园停车场,23.127303,113.3322693
广信江湾新城,23.115326,113.2731071
广蓄能经济发展有限公司,23.137377,113.341422
广雅后街29—37号,23.141156,113.241755
广园东路停车场（广园东路1540号）,23.152239,113.294404
广园东路停车场（广园东路1881号）,23.155773,113.3107292
白云双燕实业公司,23.16017861,113.2965732
广州市白云区景泰才俊停车场,23.166169,113.273624
西坑广园停车场,23.1549108,113.312438
广州市振达物业管理有限公司,23.1621317,113.2747856
广园西路,23.148595,113.249295
广东安华美博经济发展有限公司,23.155371,113.251369
新濠畔广园西,23.1499795,113.2490412
广州市保丰物业管理有限公司,23.1547048,113.2513373
中国长城工业,23.1523192,113.2497483
韶关市招待所,23.152149,113.25086
广州市 秀山楼物业管理有限公司,23.150571,113.250126
广州市御龙物业管理有限公司,23.15857073,113.2561469
广州城建开发物业有限公司广源文化商业广场经营服务中心,23.16212,113.2694
广州市广之旅房地产开发有限公司,23.14583531,113.3443701
广州市广纸银页物业管理有限公司露天停车场,23.0764036,113.2686156
广中路停车场,23.12958134,113.2689357
广州安通出租汽车服务有限公司,23.085628,113.3222764
广州白云世界服饰展贸中心停车场,23.08289016,113.3111429
历德雅舍二期停车场,23.13282736,113.3667505
广州百利房地产开发有限公司停车场,23.1271213,113.6038852
广州包装制品厂,23.09801982,113.2290754
广州宝都实业有限公司荔城花园地下停车场,23.2952656,113.8036393
广州宝源房地产开发有限公司,23.1164481,113.2394802
广州北站纬业停车场,23.37653194,113.2045841
广州市广州宾馆,23.11580215,113.2657278
骏汇大厦停车场,23.12915215,113.3206272
天晖阁停车场,23.12875,113.33381
星汇园停车场,23.12311373,113.3189964
漾晴居停车场,23.12285,113.317689
广州城建开发物业有限公司岭南新苑服务中心,23.14884418,113.2390451
广州市安保物业管理有限公司广园分公司,23.15694311,113.2741821
广州城市职业学院海珠校区停车场,23.095765,113.309657
新五线商场停车场,23.11364609,113.2092726
广州诚峻汽车服务有限公司桥中停车场,23.12623657,113.22366
广州诚隽物业管理服务有限公司汾水花园地下停车场,23.0880304,113.2224976
广州诚隽物业管理服务有限公司,23.09448676,113.2298076
虹宇物业,23.1522728,113.313479
广州市沙河兆联经济发展有限公司,23.16054358,113.3184171
振兴实业,23.16014901,113.3176446
广州大道南703-707号停车场,23.09280901,113.315767
广东容大物业管理公司停车场,23.1168201,113.3145739
南方报业传媒集团停车场,23.1233869,113.3147036
嘉诚华苑停车场,23.13810074,113.3145547
广东外商活动中心,23.124772,113.314858
广州市璟泰房地产开发有限公司,23.1422723,113.3145217
大剧院停车场,23.11495848,113.3217108
广州大厦,23.127706,113.269072
华至校园,23.13453913,113.2783341
国际康体贸易,23.13296548,113.3989665
广州地铁贵贤上品停车场,23.1211206,113.2413545
广州电器科学研究院住宅小区停车场,23.09463479,113.3104777
广州电生物业发展有限公司,23.1364778,113.232058
东浚荔景苑地下,23.12627604,113.2395709
广州动物园,23.14425686,113.3036864
广州芳村新世界房地产发展有限公司逸彩新世界2E停车场,23.11142586,113.2075721
广东地质物资总公司,23.1683843,113.317974
广州富弘运输有限公司,23.29748658,113.8073301
广州富弘运输有限公司中新分公司,23.2799927,113.7576968
广州富弘运输有限公司朱村分公司,23.276848,113.693647
广州富晶物业管理有限公司,23.132613,113.245829
大舜酒店停车场,23.12900415,113.3734936
富力儿童世界,23.12463878,113.2385885
文化宫,23.1014245,113.4474635
富邦中心停车场,23.1252943,113.2528424
广州广播大厦停车场,23.14438511,113.2685494
都市兰亭花园停车场,23.11719345,113.3629417
广州广电房产经营管理有限公司金纶大厦停车场广州广电房产经营管理有限公司金纶大厦停,23.13128884,113.2459753
广州广电房产经营管理有限公司金盈居停车场,23.129022,113.243715
兰亭上东停车场,23.120051,113.352872
广州广电物业管理有限公司兰亭西津停车场,23.132633,113.2459937
广州广钢集团金业有限公司物业开发分公司金鹤苑小区停车场,23.0607198,113.2247875
广州广钢集团金业有限公司物业开发分公司,23.08066695,113.2450345
广州广钢集团金业有限公司物业开发分公司,23.07929748,113.2441199
广州广重机电设备工程公司,23.09291264,113.2558089
广州广昕物业管理有限公司,23.115592,113.244549
广州国际采购中心室内停车场,23.10022053,113.3711118
国际金融大厦,23.13255,113.257649
国际孵化器,23.16334251,113.4485444
广州国际轻纺城服务有限公司,23.08889091,113.2980323
广州国际体育演艺中心停车楼,23.17817461,113.4833729
广州市广聚市场经营管理有限公司黄沙停车场,23.10799676,113.2392597
广州海德园物业管理有限公司荔泰居物业部,23.125141,113.239332
广州海角红楼旅游度假酒店停车场,23.12368,113.2230967
广州海鹏物业管理有限公司新爵村停车场,23.06284789,113.2515442
广州海云投资信息咨询有限公司,23.21013,113.24067
广州豪城房产开发有限公司,23.13470685,113.2303548
德欣小区停车场,23.1309281,113.3350897
广州湖天宾馆,23.13245737,113.253336
广州花地艺城市场经营管理有限公司花地大道北停车场,23.08674922,113.2344639
广州花力运动俱乐部有限公司,23.09802475,113.2345122
广州花园酒店停车场,23.135632,113.286214
金星大厦停车场,23.143756,113.34764
广州华弘建设有限公司荔湾区妇幼保健院停车场,23.07847825,113.2219166
华南理工大学科技园,23.16588615,113.3462678
广州市华侨物业发展公司侨乐新村车辆保管站,23.163165,113.322903
广州市华侨物业发展公司侨苑管理部,23.138816,113.3215327
广州华至校园后勤服务有限公司,23.1444443,113.2412338
黄沙水产交易市场停车场,23.10723692,113.2392061
汇东假日酒店,23.19390002,113.3688211
广州集邦物流发展有限公司停车场,23.13834738,113.6471701
阳光国际商务大厦,23.2778953,113.8196468
广州嘉游旅游景区开发有限公司,23.094996,113.2274536
广州佳慧物业管理有限公司,23.13043848,113.2435499
广州佳熙物业管理有限公司百花香料厂宿舍区停车场,23.0939416,113.2273555
高速公路,23.13355252,113.4062219
广州金和物业管理有限公司和平家园停车场,23.0869564,113.3154786
广州金铃物业管理有限公司增城新塘金泽华庭停车场,23.11518049,113.6187601
华林国际D馆停车场,23.12141661,113.2476389
广州金铭物业管理有限公司华林国际E馆地下停车场,23.12057297,113.247242
广州市金铭物业管理有限公司华林国际停车场,23.11879688,113.246322
广州金铭物业管理有限公司华林玉器商贸中心管理处,23.121789,113.2471575
广州金昊物业管理有限公司金昊大厦停车场,23.07568002,113.2337987
广州经济技术开发区房地产物业公司,23.10639813,113.2172227
美荔尚筑停车场,23.1252055,113.2480466
广州竞豪物业管理有限公司美荔心筑地下停车场,23.1256443,113.2494524
广州君毅商贸有限公司绿庭苑停车场,23.13972859,113.3192539
凯蓝大厦停车场,23.1180075,113.3181435
广州科技创新基地停车场,23.16077292,113.4510201
广州科技园停车场,23.05742842,113.5262829
广州空港物流中心综合业务楼停车场,23.40843621,113.3198547
广州名策物业管理有限公司金信大厦停车场,23.1262711,113.2542372
力迅上筑二期地下停车场,23.11498314,113.3412266
力迅投资有限公司,23.11469205,113.3425757
广州联合交易园停车场,23.09270045,113.287282
宏远路停车场,23.118565,113.5447526
广州路劲物业服务有限公司隽泷地下停车场,23.129163,113.264435
广州美术学院,23.09245372,113.2789028
广州南方展览贸易发展有限公司停车场,23.1110026,113.2383175
广州南雅物业管理有限公司,23.08449894,113.2316262
广州南洋电器有限公司停车场,23.13314307,113.2782242
广州市卫生局机关服务中心怡康苑地下停车场,23.055758,113.2254391
欧亚酒店,23.14552949,113.3062506
广州培正停车场,23.41004107,113.0926716
家利物业管理（广州）有限公司西城都荟停车场,23.11038727,113.2392222
侨鑫教育学院停车场,23.13370051,113.336404
广州青联文化发展有限公司旅游大巴临时停车场,23.116139,113.233893
数码港酒店,23.124416,113.374011
恒城大厦,23.128252,113.319359
广州食品企业集团有限公司穗兴食品发展分公司,23.13057044,113.247073
广州卓立物业经营管理有限公司新光城市广场停车场,23.1241365,113.2481177
广州市安能物业管理有限公司汇城花园停车场,23.10794249,113.2128453
广州市白云出租汽车集团有限公司,23.08357118,113.2858014
裕景大厦,23.14655054,113.2471025
广州市白云江高宏安停车场,23.2768309,113.2506752
广州市白云区弘安停车场,23.16851112,113.2599369
广州市白云区黄石大门楼停车场,23.2219829,113.2866479
广州市百海置业发展有限公司,23.13261523,113.2347429
汇东国际花园地下停车场,23.1204299,113.5842562
东圃商业大厦,23.12082459,113.4048378
广州市邦友物业管理有限公司何济公综合楼停车场,23.12718,113.24132
广州市财富天地市场经营管理有限公司财富天地停车场,23.15065933,113.241663
广州市财富天地市场经营管理有限公司财富影视楼停车场,23.15065933,113.2411587
广州市财政局机关服务中心,23.117945,113.320481
广州市长淳投资有限公司从化蓝田停车场,23.54585161,113.58814
广州市长健实业发展有限公司,23.1274107,113.2477838
广州市城启物业管理有限公司荔港南湾分公司,23.135029,113.231004
广州市城启物业管理有限公司荔港南湾南区停车场,23.131505,113.229817
广州市城启物业管理有限公司,23.11615244,113.2436854
广州市洪景物业管理有限公司,23.0713888,113.23356
广州市洪景物业管理有限公司,23.08320599,113.2242823
新村北路停车场,23.55402767,113.5844163
广州市从化江埔海旋逸停车场,23.5409839,113.6000115
广州市从化江埔永健车辆保管站,23.54816576,113.6237126
广州市从化街口便民车辆停放站,23.55056374,113.5879309
广州市从化街口城南停车场,23.5413075,113.586756
大昌停车场,23.548404,113.586365
街口建设路停车场,23.54660993,113.5914714
街口新源停车场,23.54406743,113.587027
奔马停车场,23.55142,113.586642
广州市从化街口怡富停车场,23.55075799,113.5857717
从化市街口顺安车辆保管部,23.54279895,113.5918225
广州市达德贸易有限公司,23.139246,113.23597
名汇大厦停车场,23.115098,113.247762
广州市大洋房地产开发公司旭日大厦停车场,23.1189688,113.2514739
广州市大铧物业管理有限公司龙锦大厦地下停车场,23.12278812,113.2504338
广州市德高物业管理有限公司,23.1176407,113.2443676
广州市德浩停车场有限公司,23.11253598,113.2575309
广州市地铁保安服务有限公司,23.06325262,113.2311219
广州市第二工人文化宫综合服务部,23.10588499,113.2691073
广州市第三工人文化宫综合服务部,23.12068645,113.2383585
广州市第三公共汽车公司西塱车场,23.06456303,113.2323638
广州市第一人民医院,23.130866,113.258101
广州市东漖物业管理有限公司,23.08273224,113.2310683
广州市东风公园露天停车场,23.142803,113.313159
广州市东福物业管理有限公司（怡花阁停车场）,23.094404,113.242104
广州市东福物业管理有限公司（怡景苑停车场）,23.08926348,113.2419996
广州市东福物业管理有限公司,23.092572,113.234188
广州市东福物业管理有限公司骏丰分公司,23.09348505,113.240338
广州市东湖车辆保管站,0.004807,0.002704
广州市东建鹏程经济发展有限公司东晓南停车场,23.09785205,113.2838917
广州市东建物业管理公司,23.13716348,113.240633
广州市东鹏物业管理有限公司（东鹏花园停车场）,23.08087669,113.2262671
广州市东胜物业管理有限公司,23.1234281,113.2460151
广州市诚和置业有限公司,23.13276569,113.2309274
广州市芳村-新世界房地产发展有限公司,23.11075978,113.206687
广州市芳村冲口丽苑保管站,23.082647,113.248228
广州市芳村冲口玉兰苑停车场,23.0814985,113.2368135
广州市芳村工人文化宫停车场广州市芳村工人文化宫综合服务部,23.09998862,113.2379669
广州中信厚德物业管理有限公司芳村金融大厦地下停车场,23.07467818,113.2341099
广州市芳村坑口经济发展总公司坑口市场停车场,23.07414517,113.2398927
广州市芳村坑口经济发展总公司坑口停车场分场,23.08017592,113.2420278
广州市芳村坑口经济发展总公司坑口停车场,23.07491507,113.2364273
广州市芳村坑口经济发展总公司生态停车分场,23.07815254,113.2352793
广州市芳村留香市场开发有限公司,23.06163865,113.2332033
福怡物业租赁中心,23.15228702,113.301326
广州市工人体育场综合服务部广州市工人体育场综合服务部,23.14043891,113.2377577
广州天河光机电停车场,23.137707,113.341408
广州市广达机电工程有限公司鹤园停车场,23.07429816,113.2399142
广州市广滔物流有限公司停车场,23.05580451,113.2329619
广州市广纸银页物业管理有限公司停车场,23.07400698,113.2693434
广州市桂诚物业管理有限公司,23.129429,113.252833
广州市海途市场管理服务有限公司,23.05378076,113.2221633
广州市海珠科技产业园有限公司海珠科技大楼地下停车场,23.09402291,113.4001493
广州市海珠区滨富停车场,23.10140476,113.3139753
广州市海珠区滨江同福停车场,23.10618103,113.2701051
广州市海珠区赤岗省二停车场,23.09533549,113.3338451
广州市海珠区大塘停车场,23.085178,113.325205
广州市海珠区东盛停车场,23.10136529,113.3277941
东信停车场,23.09947052,113.282454
广州市海珠区房地产交易登记所,23.09932249,113.2622087
广州市海珠区琶洲街道社区服务中心,23.09676155,113.3470362
广州市海珠区富德汽车服务经营部,23.06984156,113.28372
广州市海珠区赤岗海桥停车场,23.10186858,113.3132136
广州市海珠区海幢兰亭御苑停车场,23.10557908,113.2570589
广州市海珠区鹤华停车场,23.10213996,113.2608461
广州市海珠区华明停车场,23.09600658,113.3139539
广州市海珠区华蛇庙停车场,23.0766868,113.2885748
广州市海珠区江南东停车场,23.0971415,113.2778406
广州市海珠区江南天乐停车场,23.09325312,113.2688177
广州市海珠区金砂停车场,23.08178473,113.2568979
广州市海珠区康大停车场,23.1000402,113.2885119
广州市海珠区荔福汽车停车场,23.08655183,113.2626325
广州市海珠区亮洁停车场,23.10005277,113.2915413
明都,23.10922039,113.2773685
广州市海珠区明辉停车场,23.07011794,113.3067012
广州市海珠区庆军停车场,23.09746223,113.2857424
水果东停车场,23.11074991,113.2655883
广州市海珠区顺保停车场,23.11043414,113.2752228
广州市海珠区顺迎停车场,23.10267286,113.2922736
广州市海珠区顺智停车场,23.10152318,113.3843994
广州市海珠区土华华泰停车场,23.06784763,113.3553779
广州市海珠区新和停车场,23.0861077,113.3204019
广州市海珠区迅安停车场,23.10206595,113.2856619
广州市海珠区鸭墩停车场,23.09698359,113.2844925
广州市海珠区印染停车场,23.0964112,113.3323967
广州市海珠区永周停车场,23.0982251,113.2616725
智安停车场,23.1027074,113.3781767
广州市海珠区艺泓汽车保管站,23.09849352,113.3280516
广州市海珠区鑫安停车场,23.09830601,113.3106279
广州市浩美停车场,23.09544405,113.3048773
和业广场停车场,23.12237371,113.2473546
广州市和协企业管理策划有限公司商务酒店分公司,23.13511136,113.2328653
广州市合兆物业管理有限公司（何济公大楼停车场）,23.12718,113.24132
广州市恒居物业管理有限公司荔湾分公司,23.12653134,113.2538013
广州市恒居物业管理有限公司润盛花苑小区内室外停车场,23.10990128,113.2200229
广州市恒居物业管理有限公司,23.13033612,113.2496452
广州市恒生置业有限公司恒生停车场,23.12452469,113.2760274
翠竹苑小区停车场,23.0840831,113.238999
广州市恒洋物业有限公司国览医械城商业停车场,23.082804,113.238369
广州市恒鑫房产开发有限公司,23.12599484,113.2493448
广州市洪德球场,23.09926328,113.2508576
广州市洪景物业管理有限公司,23.07122346,113.2337022
广州地铁物业服务有限公司西塱停车场,23.06502697,113.2317629
广州市宏基实业有限公司,23.1485476,113.2446967
广州市宏瑞物业管理有限公司五芳苑地下停车场,23.11005423,113.2170725
红十字会医院,23.10523369,113.2614684
广州市花都区新华美泰停车场,23.39746753,113.2314759
广州市花都区新华南华中发停车场,23.38870374,113.2156134
广州市花卉科技园停车场,23.0712849,113.2093745
广州市华丽宫大厦,23.14606468,113.2463381
北街停车场,23.1036745,113.4582353
文冲商贸大厦停车场,23.10479948,113.468771
广州市辉洋房地产有限公司物业管理公司,23.12279799,113.2462925
广州领汇投资有限公司,23.14714738,113.247757
汇美国际停车场,23.14760611,113.2510963
广州市汇曜物业管理有限公司停车场,23.1158398,113.4220063
大华停车场,23.13600917,113.2682329
豆腐寮停车场,23.13660112,113.2689786
广州市四季花园房地产发展有限公司,23.07143075,113.2324684
礼顿阳光大厦,23.1211703,113.3183523
陈家祠绿化广场地下停车场,23.12627604,113.2464373
伟诚广场,23.122051,113.367191
广州市佳宁物业管理有限公司听涛雅苑停车场,23.10215,113.306402
广州市健迪物业管理有限公司停车场,23.11106815,113.212738
广州市建都物业管理有限公司金花苑停车场,23.12702097,113.2514477
广州市建都物业管理有限公司金禧大厦停车场,23.129877,113.248017
广州市建隆物业管理有限公司岭南复建商厦停车场,23.12617,113.272633
广州市江高商业步行街地下停车场,23.27354,113.23301
广州市交通安全综合服务中心,23.1415266,113.250517
广州市交运医院,23.11517063,113.260417
广州市金安德祥停车场,23.12438039,113.2540883
广州市金花地渔具物业管理有限公司,23.08054851,113.2337585
广州市新悦物业管理有限公司荔康大厦停车场,23.128399,113.2475024
富力新居小区停车场,23.13435414,113.2355529
广州市金升物业管理有限公司宝盛园停车场,23.12121927,113.2391739
广州市金升物业管理有限公司恒晖阁停车场,23.09561675,113.2390666
广州市金升物业管理有限公司,23.13274349,113.2427788
车陂北路停车场,23.1436454,113.399398
广州市金雅驰汽车服务有限公司金雅驰停车场,23.1027074,113.2923889
广州市金艺物业管理有限公司金平大厦物业管理处,23.12972687,113.2512411
广州市金艺物业管理有限公司荔情居管理处,23.12820496,113.2539341
广州市金艺物业管理有限公司,23.131108,113.248171
广州市京溪礼顿酒店有限公司,23.1682,113.3252
广州市景盈文化发展有限公司停车场,23.08867378,113.2825667
广州市聚好物业管理有限公司停车场,23.09559208,113.2293248
广州市君任物业管理有限公司,23.1081324,113.2199935
盈彩美居三期菁品园地下停车场,23.1137793,113.4184313
誉峰园地下停车场,23.12295586,113.3387697
广州市骏安运输有限公司骏安停车场,23.07914943,113.2296896
广州市骏基物业管理有限公司白云区分公司,23.19278,113.26742
广州市骏基物业管理有限公司惠城花园停车场,23.12218624,113.2464266
广州市骏业房地产有限公司,23.115831,113.244545
广州市开发区房地产物业有限公司文昌雅居地下停车场,23.12059024,113.2443184
广州市康王阁停车场有限公司,23.127366,113.247857
广州市科学技术协会机关服务中心停车场,23.14205687,113.27187
广州市昆仲物业管理有限公司金泽花园停车场,23.110477,113.615886
礼顿酒店停车场,23.12104166,113.3191574
广州市荔湾区体育馆停车场,23.125901,113.243833
广州市荔建房产物业管理公司康怡居停车场,23.129387,113.247145
广州市荔建房产物业管理公司三圣社停车场,23.124379,113.241718
广州市荔塘大厦物业管理有限公司荔塘大厦停车场,23.12581724,113.2353652
广州市荔湾区奥益物业管理有限公司原创元素创意园停车场,23.14523353,113.2379401
广州市荔湾区白羚停车场,23.08080513,113.2445356
广州市荔湾区泊安停车场,23.07207234,113.2382727
广州市荔湾区彩虹社区综合服务中心荔溪南停车场,23.1272479,113.2421458
广州市荔湾区彩虹社区综合服务中心荔溪社区停车场,23.130446,113.243793
广州市荔湾区彩虹社区综合服务中心,23.12926931,113.2384215
广州市荔湾区彩虹社区综合服务中心幸福新村停车场,23.12805696,113.2426259
周门街（周门南路以东、东西方向路段）,23.12880682,113.2387823
广州市荔湾区彩虹社区综合服务中心针机停车场,23.13454406,113.2445812
广州市荔湾区潮发停车场,23.12725777,113.2516193
广州市荔湾区东漖盛丰停车场,23.080921,113.223206
广州市荔湾区多宝社区综合服务中心红豆园停车场,23.11431215,113.2379562
广州市荔湾区富力停车场,23.1338485,113.2366848
广州市荔湾区工人俱乐部,23.120427,113.251673
广州市清平市场建设发展有限公司,23.10995802,113.244372
广州市恒荔停车场有限公司,23.10174399,113.2350165
广州市荔湾区花地街社区服务中心,23.10327976,113.237004
广州市荔湾区花溪停车场,23.08251,113.243672
广州市荔湾区金花社区综合服务中心金荔停车场,23.126168,113.241844
广州市荔湾区金花社区综合服务中心,23.1308837,113.2483524
广州市荔湾区金栈机动车保管站,23.1243956,113.2433898
广州市荔湾区景禾停车场,23.10055607,113.2382995
广州市荔湾区力源停车场,23.15432902,113.2397318
广州市荔湾区龙贵车辆保管站,23.1239973,113.2445343
广州市荔湾区龙津社区综合服务中心紫来市场前停车场,23.12288432,113.2500529
广州市荔湾区龙鑫停车场,23.1219857,113.25054
广州市荔湾区南源社区综合服务中心风雨亭社区停车场,23.13700933,113.235223
